trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label
cf877722-c1a9-4811-ac93-24478821903f,2025-08-01 13:34:00+00:00,2025-08-01 14:00:00+00:00,2025-08-01,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,624.315,621.193425,621.193425,628.9973625,80.0,26.0,0.02,-311.7760000000006,2000.0,-0.15588800000000028,2,-0.31177600000000055,-0.31177600000000055,loss,SL,ny,ny_open
56be9b02-d595-4a8d-b2b7-5db863ee7de9,2025-08-01 13:39:00+00:00,2025-08-01 14:00:00+00:00,2025-08-01,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,623.7601,620.6412995,620.6412995,628.43830075,80.0,21.0,0.02,-311.5040400000016,2000.0,-0.15575202000000082,2,-0.31150404000000165,-0.6232800400000023,loss,SL,ny,ny_open
b04f7bfb-6ce4-44b8-8501-84a0f834a4a6,2025-08-01 13:44:00+00:00,2025-08-01 15:44:00+00:00,2025-08-01,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,622.282,623.61,619.1705900000001,626.949115,80.0,120.0,0.02,44.169999999997955,2000.0,0.022084999999998977,2,0.044169999999997954,-0.5791100400000043,win,time_stop,ny,ny_open
3f4892d6-6cd4-4169-9e11-c0c1784abf3e,2025-08-01 13:49:00+00:00,2025-08-01 15:49:00+00:00,2025-08-01,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,621.32,623.75,618.2134000000001,625.9799,80.0,120.0,0.02,132.369999999996,2000.0,0.066184999999998,2,0.132369999999996,-0.44674004000000833,win,time_stop,ny,ny_open
edd06d8d-f1d2-4680-b0d7-7a6c1af1fe8d,2025-08-01 16:04:00+00:00,2025-08-01 16:58:00+00:00,2025-08-01,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,624.667,621.543665,621.543665,629.3520025,79.0,54.0,0.02,-308.0634649999998,1000.0,-0.30806346499999976,2,-0.30806346499999976,-0.7548035050000081,loss,SL,ny,none
f53a6e02-32b2-4bf9-abc0-8d8b2c337278,2025-08-01 16:09:00+00:00,2025-08-01 16:59:00+00:00,2025-08-01,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,624.505,621.382475,621.382475,629.1887875,79.0,50.0,0.02,-307.9894749999997,1000.0,-0.3079894749999997,2,-0.3079894749999997,-1.0627929800000078,loss,SL,ny,none
93d3e2d9-def5-4fec-8778-d15ceb1477aa,2025-08-01 15:59:00+00:00,2025-08-01 17:05:00+00:00,2025-08-01,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,624.0,620.88,620.88,628.6800000000001,79.0,66.0,0.02,-307.74000000000035,1000.0,-0.30774000000000035,2,-0.30774000000000035,-1.3705329800000081,loss,SL,ny,none
9ac85de4-a741-40f9-b3dc-43b874f2fceb,2025-08-01 15:49:00+00:00,2025-08-01 17:26:00+00:00,2025-08-01,2025-08,SPY,Morning_Trap_Reversal,LONG,DAILY,C,623.75,620.63125,620.63125,633.1062499999999,79.0,97.0,0.02,-307.6212499999982,1000.0,-0.30762124999999824,2,-0.30762124999999824,-1.6781542300000063,loss,SL,ny,none
48c3480d-f0d6-48e8-8565-bbdb95dca795,2025-08-01 15:54:00+00:00,2025-08-01 17:26:00+00:00,2025-08-01,2025-08,SPY,Morning_Trap_Reversal,LONG,DAILY,C,623.73,620.61135,620.61135,633.08595,79.0,92.0,0.02,-307.6133500000002,1000.0,-0.3076133500000002,2,-0.3076133500000002,-1.9857675800000065,loss,SL,ny,none
cfb6340b-18b5-4751-9d6c-45a6aad1c0a4,2025-08-01 15:44:00+00:00,2025-08-01 17:27:00+00:00,2025-08-01,2025-08,SPY,Morning_Trap_Reversal,LONG,DAILY,C,623.61,620.49195,620.49195,632.9641500000001,79.0,103.0,0.02,-307.5559500000031,1000.0,-0.30755595000000313,2,-0.30755595000000313,-2.2933235300000097,loss,SL,ny,none
2a80e902-05ac-401a-8985-6c46411bb9c2,2025-08-01 15:39:00+00:00,2025-08-01 18:12:00+00:00,2025-08-01,2025-08,SPY,Morning_Trap_Reversal,LONG,DAILY,C,622.64,619.5268,619.5268,631.9796,79.0,153.0,0.02,-307.0728000000005,1000.0,-0.3070728000000005,2,-0.3070728000000005,-2.6003963300000104,loss,SL,ny,none
fa8fa662-da71-40d6-b766-464399e4c505,2025-08-01 15:09:00+00:00,2025-08-01 23:59:00+00:00,2025-08-01,2025-08,SPY,Morning_Trap_Reversal,LONG,DAILY,C,622.275,621.23,619.163625,631.6091249999998,79.0,530.0,0.02,-143.76499999999677,1000.0,-0.14376499999999678,2,-0.14376499999999678,-2.744161330000007,loss,eod,ny,none
